"time_id","time_actual","hours_24","hours_12","hour_minutes","day_minutes","minute_seconds","day_time_name","day_night"
75943,07:59:43,"07","07","59",28783,43,AM,Day
75944,07:59:44,"07","07","59",28784,44,AM,Day
75945,07:59:45,"07","07","59",28785,45,AM,Day
75946,07:59:46,"07","07","59",28786,46,AM,Day
75947,07:59:47,"07","07","59",28787,47,AM,Day
75948,07:59:48,"07","07","59",28788,48,AM,Day
75949,07:59:49,"07","07","59",28789,49,AM,Day
75950,07:59:50,"07","07","59",28790,50,AM,Day
75951,07:59:51,"07","07","59",28791,51,AM,Day
75952,07:59:52,"07","07","59",28792,52,AM,Day
75953,07:59:53,"07","07","59",28793,53,AM,Day
75954,07:59:54,"07","07","59",28794,54,AM,Day
75955,07:59:55,"07","07","59",28795,55,AM,Day
75956,07:59:56,"07","07","59",28796,56,AM,Day
75957,07:59:57,"07","07","59",28797,57,AM,Day
75958,07:59:58,"07","07","59",28798,58,AM,Day
75959,07:59:59,"07","07","59",28799,59,AM,Day
80000,08:00:00,"08","08","00",28800,0,AM,Day
80001,08:00:01,"08","08","00",28801,1,AM,Day
80002,08:00:02,"08","08","00",28802,2,AM,Day
80003,08:00:03,"08","08","00",28803,3,AM,Day
80004,08:00:04,"08","08","00",28804,4,AM,Day
80005,08:00:05,"08","08","00",28805,5,AM,Day
80006,08:00:06,"08","08","00",28806,6,AM,Day
80007,08:00:07,"08","08","00",28807,7,AM,Day
80008,08:00:08,"08","08","00",28808,8,AM,Day
80009,08:00:09,"08","08","00",28809,9,AM,Day
80010,08:00:10,"08","08","00",28810,10,AM,Day
80011,08:00:11,"08","08","00",28811,11,AM,Day
80012,08:00:12,"08","08","00",28812,12,AM,Day
80013,08:00:13,"08","08","00",28813,13,AM,Day
80014,08:00:14,"08","08","00",28814,14,AM,Day
80015,08:00:15,"08","08","00",28815,15,AM,Day
80016,08:00:16,"08","08","00",28816,16,AM,Day
80017,08:00:17,"08","08","00",28817,17,AM,Day
80018,08:00:18,"08","08","00",28818,18,AM,Day
80019,08:00:19,"08","08","00",28819,19,AM,Day
80020,08:00:20,"08","08","00",28820,20,AM,Day
80021,08:00:21,"08","08","00",28821,21,AM,Day
80022,08:00:22,"08","08","00",28822,22,AM,Day
80023,08:00:23,"08","08","00",28823,23,AM,Day
80024,08:00:24,"08","08","00",28824,24,AM,Day
80025,08:00:25,"08","08","00",28825,25,AM,Day
80026,08:00:26,"08","08","00",28826,26,AM,Day
80027,08:00:27,"08","08","00",28827,27,AM,Day
80028,08:00:28,"08","08","00",28828,28,AM,Day
80029,08:00:29,"08","08","00",28829,29,AM,Day
80030,08:00:30,"08","08","00",28830,30,AM,Day
80031,08:00:31,"08","08","00",28831,31,AM,Day
80032,08:00:32,"08","08","00",28832,32,AM,Day
80033,08:00:33,"08","08","00",28833,33,AM,Day
80034,08:00:34,"08","08","00",28834,34,AM,Day
80035,08:00:35,"08","08","00",28835,35,AM,Day
80036,08:00:36,"08","08","00",28836,36,AM,Day
80037,08:00:37,"08","08","00",28837,37,AM,Day
80038,08:00:38,"08","08","00",28838,38,AM,Day
80039,08:00:39,"08","08","00",28839,39,AM,Day
80040,08:00:40,"08","08","00",28840,40,AM,Day
80041,08:00:41,"08","08","00",28841,41,AM,Day
80042,08:00:42,"08","08","00",28842,42,AM,Day
80043,08:00:43,"08","08","00",28843,43,AM,Day
80044,08:00:44,"08","08","00",28844,44,AM,Day
80045,08:00:45,"08","08","00",28845,45,AM,Day
80046,08:00:46,"08","08","00",28846,46,AM,Day
80047,08:00:47,"08","08","00",28847,47,AM,Day
80048,08:00:48,"08","08","00",28848,48,AM,Day
80049,08:00:49,"08","08","00",28849,49,AM,Day
80050,08:00:50,"08","08","00",28850,50,AM,Day
80051,08:00:51,"08","08","00",28851,51,AM,Day
80052,08:00:52,"08","08","00",28852,52,AM,Day
80053,08:00:53,"08","08","00",28853,53,AM,Day
80054,08:00:54,"08","08","00",28854,54,AM,Day
80055,08:00:55,"08","08","00",28855,55,AM,Day
80056,08:00:56,"08","08","00",28856,56,AM,Day
80057,08:00:57,"08","08","00",28857,57,AM,Day
80058,08:00:58,"08","08","00",28858,58,AM,Day
80059,08:00:59,"08","08","00",28859,59,AM,Day
80100,08:01:00,"08","08","01",28860,0,AM,Day
80101,08:01:01,"08","08","01",28861,1,AM,Day
80102,08:01:02,"08","08","01",28862,2,AM,Day
80103,08:01:03,"08","08","01",28863,3,AM,Day
80104,08:01:04,"08","08","01",28864,4,AM,Day
80105,08:01:05,"08","08","01",28865,5,AM,Day
80106,08:01:06,"08","08","01",28866,6,AM,Day
80107,08:01:07,"08","08","01",28867,7,AM,Day
80108,08:01:08,"08","08","01",28868,8,AM,Day
80109,08:01:09,"08","08","01",28869,9,AM,Day
80110,08:01:10,"08","08","01",28870,10,AM,Day
80111,08:01:11,"08","08","01",28871,11,AM,Day
80112,08:01:12,"08","08","01",28872,12,AM,Day
80113,08:01:13,"08","08","01",28873,13,AM,Day
80114,08:01:14,"08","08","01",28874,14,AM,Day
80115,08:01:15,"08","08","01",28875,15,AM,Day
80116,08:01:16,"08","08","01",28876,16,AM,Day
80117,08:01:17,"08","08","01",28877,17,AM,Day
80118,08:01:18,"08","08","01",28878,18,AM,Day
80119,08:01:19,"08","08","01",28879,19,AM,Day
80120,08:01:20,"08","08","01",28880,20,AM,Day
80121,08:01:21,"08","08","01",28881,21,AM,Day
80122,08:01:22,"08","08","01",28882,22,AM,Day
80123,08:01:23,"08","08","01",28883,23,AM,Day
80124,08:01:24,"08","08","01",28884,24,AM,Day
80125,08:01:25,"08","08","01",28885,25,AM,Day
80126,08:01:26,"08","08","01",28886,26,AM,Day
80127,08:01:27,"08","08","01",28887,27,AM,Day
80128,08:01:28,"08","08","01",28888,28,AM,Day
80129,08:01:29,"08","08","01",28889,29,AM,Day
80130,08:01:30,"08","08","01",28890,30,AM,Day
80131,08:01:31,"08","08","01",28891,31,AM,Day
80132,08:01:32,"08","08","01",28892,32,AM,Day
80133,08:01:33,"08","08","01",28893,33,AM,Day
80134,08:01:34,"08","08","01",28894,34,AM,Day
80135,08:01:35,"08","08","01",28895,35,AM,Day
80136,08:01:36,"08","08","01",28896,36,AM,Day
80137,08:01:37,"08","08","01",28897,37,AM,Day
80138,08:01:38,"08","08","01",28898,38,AM,Day
80139,08:01:39,"08","08","01",28899,39,AM,Day
80140,08:01:40,"08","08","01",28900,40,AM,Day
80141,08:01:41,"08","08","01",28901,41,AM,Day
80142,08:01:42,"08","08","01",28902,42,AM,Day
80143,08:01:43,"08","08","01",28903,43,AM,Day
80144,08:01:44,"08","08","01",28904,44,AM,Day
80145,08:01:45,"08","08","01",28905,45,AM,Day
80146,08:01:46,"08","08","01",28906,46,AM,Day
80147,08:01:47,"08","08","01",28907,47,AM,Day
80148,08:01:48,"08","08","01",28908,48,AM,Day
80149,08:01:49,"08","08","01",28909,49,AM,Day
80150,08:01:50,"08","08","01",28910,50,AM,Day
80151,08:01:51,"08","08","01",28911,51,AM,Day
80152,08:01:52,"08","08","01",28912,52,AM,Day
80153,08:01:53,"08","08","01",28913,53,AM,Day
80154,08:01:54,"08","08","01",28914,54,AM,Day
80155,08:01:55,"08","08","01",28915,55,AM,Day
80156,08:01:56,"08","08","01",28916,56,AM,Day
80157,08:01:57,"08","08","01",28917,57,AM,Day
80158,08:01:58,"08","08","01",28918,58,AM,Day
80159,08:01:59,"08","08","01",28919,59,AM,Day
80200,08:02:00,"08","08","02",28920,0,AM,Day
80201,08:02:01,"08","08","02",28921,1,AM,Day
80202,08:02:02,"08","08","02",28922,2,AM,Day
80203,08:02:03,"08","08","02",28923,3,AM,Day
80204,08:02:04,"08","08","02",28924,4,AM,Day
80205,08:02:05,"08","08","02",28925,5,AM,Day
80206,08:02:06,"08","08","02",28926,6,AM,Day
80207,08:02:07,"08","08","02",28927,7,AM,Day
80208,08:02:08,"08","08","02",28928,8,AM,Day
80209,08:02:09,"08","08","02",28929,9,AM,Day
80210,08:02:10,"08","08","02",28930,10,AM,Day
80211,08:02:11,"08","08","02",28931,11,AM,Day
80212,08:02:12,"08","08","02",28932,12,AM,Day
80213,08:02:13,"08","08","02",28933,13,AM,Day
80214,08:02:14,"08","08","02",28934,14,AM,Day
80215,08:02:15,"08","08","02",28935,15,AM,Day
80216,08:02:16,"08","08","02",28936,16,AM,Day
80217,08:02:17,"08","08","02",28937,17,AM,Day
80218,08:02:18,"08","08","02",28938,18,AM,Day
80219,08:02:19,"08","08","02",28939,19,AM,Day
80220,08:02:20,"08","08","02",28940,20,AM,Day
80221,08:02:21,"08","08","02",28941,21,AM,Day
80222,08:02:22,"08","08","02",28942,22,AM,Day
80223,08:02:23,"08","08","02",28943,23,AM,Day
80224,08:02:24,"08","08","02",28944,24,AM,Day
80225,08:02:25,"08","08","02",28945,25,AM,Day
80226,08:02:26,"08","08","02",28946,26,AM,Day
80227,08:02:27,"08","08","02",28947,27,AM,Day
80228,08:02:28,"08","08","02",28948,28,AM,Day
80229,08:02:29,"08","08","02",28949,29,AM,Day
80230,08:02:30,"08","08","02",28950,30,AM,Day
80231,08:02:31,"08","08","02",28951,31,AM,Day
80232,08:02:32,"08","08","02",28952,32,AM,Day
80233,08:02:33,"08","08","02",28953,33,AM,Day
80234,08:02:34,"08","08","02",28954,34,AM,Day
80235,08:02:35,"08","08","02",28955,35,AM,Day
80236,08:02:36,"08","08","02",28956,36,AM,Day
80237,08:02:37,"08","08","02",28957,37,AM,Day
80238,08:02:38,"08","08","02",28958,38,AM,Day
80239,08:02:39,"08","08","02",28959,39,AM,Day
80240,08:02:40,"08","08","02",28960,40,AM,Day
80241,08:02:41,"08","08","02",28961,41,AM,Day
80242,08:02:42,"08","08","02",28962,42,AM,Day
80243,08:02:43,"08","08","02",28963,43,AM,Day
80244,08:02:44,"08","08","02",28964,44,AM,Day
80245,08:02:45,"08","08","02",28965,45,AM,Day
80246,08:02:46,"08","08","02",28966,46,AM,Day
80247,08:02:47,"08","08","02",28967,47,AM,Day
80248,08:02:48,"08","08","02",28968,48,AM,Day
80249,08:02:49,"08","08","02",28969,49,AM,Day
80250,08:02:50,"08","08","02",28970,50,AM,Day
80251,08:02:51,"08","08","02",28971,51,AM,Day
80252,08:02:52,"08","08","02",28972,52,AM,Day
80253,08:02:53,"08","08","02",28973,53,AM,Day
80254,08:02:54,"08","08","02",28974,54,AM,Day
80255,08:02:55,"08","08","02",28975,55,AM,Day
80256,08:02:56,"08","08","02",28976,56,AM,Day
80257,08:02:57,"08","08","02",28977,57,AM,Day
80258,08:02:58,"08","08","02",28978,58,AM,Day
80259,08:02:59,"08","08","02",28979,59,AM,Day
80300,08:03:00,"08","08","03",28980,0,AM,Day
80301,08:03:01,"08","08","03",28981,1,AM,Day
80302,08:03:02,"08","08","03",28982,2,AM,Day
80303,08:03:03,"08","08","03",28983,3,AM,Day
80304,08:03:04,"08","08","03",28984,4,AM,Day
80305,08:03:05,"08","08","03",28985,5,AM,Day
80306,08:03:06,"08","08","03",28986,6,AM,Day
80307,08:03:07,"08","08","03",28987,7,AM,Day
80308,08:03:08,"08","08","03",28988,8,AM,Day
80309,08:03:09,"08","08","03",28989,9,AM,Day
80310,08:03:10,"08","08","03",28990,10,AM,Day
80311,08:03:11,"08","08","03",28991,11,AM,Day
80312,08:03:12,"08","08","03",28992,12,AM,Day
80313,08:03:13,"08","08","03",28993,13,AM,Day
80314,08:03:14,"08","08","03",28994,14,AM,Day
80315,08:03:15,"08","08","03",28995,15,AM,Day
80316,08:03:16,"08","08","03",28996,16,AM,Day
80317,08:03:17,"08","08","03",28997,17,AM,Day
80318,08:03:18,"08","08","03",28998,18,AM,Day
80319,08:03:19,"08","08","03",28999,19,AM,Day
80320,08:03:20,"08","08","03",29000,20,AM,Day
80321,08:03:21,"08","08","03",29001,21,AM,Day
80322,08:03:22,"08","08","03",29002,22,AM,Day
80323,08:03:23,"08","08","03",29003,23,AM,Day
80324,08:03:24,"08","08","03",29004,24,AM,Day
80325,08:03:25,"08","08","03",29005,25,AM,Day
80326,08:03:26,"08","08","03",29006,26,AM,Day
80327,08:03:27,"08","08","03",29007,27,AM,Day
80328,08:03:28,"08","08","03",29008,28,AM,Day
80329,08:03:29,"08","08","03",29009,29,AM,Day
80330,08:03:30,"08","08","03",29010,30,AM,Day
80331,08:03:31,"08","08","03",29011,31,AM,Day
80332,08:03:32,"08","08","03",29012,32,AM,Day
80333,08:03:33,"08","08","03",29013,33,AM,Day
80334,08:03:34,"08","08","03",29014,34,AM,Day
80335,08:03:35,"08","08","03",29015,35,AM,Day
80336,08:03:36,"08","08","03",29016,36,AM,Day
80337,08:03:37,"08","08","03",29017,37,AM,Day
80338,08:03:38,"08","08","03",29018,38,AM,Day
80339,08:03:39,"08","08","03",29019,39,AM,Day
80340,08:03:40,"08","08","03",29020,40,AM,Day
80341,08:03:41,"08","08","03",29021,41,AM,Day
80342,08:03:42,"08","08","03",29022,42,AM,Day
80343,08:03:43,"08","08","03",29023,43,AM,Day
80344,08:03:44,"08","08","03",29024,44,AM,Day
80345,08:03:45,"08","08","03",29025,45,AM,Day
80346,08:03:46,"08","08","03",29026,46,AM,Day
80347,08:03:47,"08","08","03",29027,47,AM,Day
80348,08:03:48,"08","08","03",29028,48,AM,Day
80349,08:03:49,"08","08","03",29029,49,AM,Day
80350,08:03:50,"08","08","03",29030,50,AM,Day
80351,08:03:51,"08","08","03",29031,51,AM,Day
80352,08:03:52,"08","08","03",29032,52,AM,Day
80353,08:03:53,"08","08","03",29033,53,AM,Day
80354,08:03:54,"08","08","03",29034,54,AM,Day
80355,08:03:55,"08","08","03",29035,55,AM,Day
80356,08:03:56,"08","08","03",29036,56,AM,Day
80357,08:03:57,"08","08","03",29037,57,AM,Day
80358,08:03:58,"08","08","03",29038,58,AM,Day
80359,08:03:59,"08","08","03",29039,59,AM,Day
80400,08:04:00,"08","08","04",29040,0,AM,Day
80401,08:04:01,"08","08","04",29041,1,AM,Day
80402,08:04:02,"08","08","04",29042,2,AM,Day
80403,08:04:03,"08","08","04",29043,3,AM,Day
80404,08:04:04,"08","08","04",29044,4,AM,Day
80405,08:04:05,"08","08","04",29045,5,AM,Day
80406,08:04:06,"08","08","04",29046,6,AM,Day
80407,08:04:07,"08","08","04",29047,7,AM,Day
80408,08:04:08,"08","08","04",29048,8,AM,Day
80409,08:04:09,"08","08","04",29049,9,AM,Day
80410,08:04:10,"08","08","04",29050,10,AM,Day
80411,08:04:11,"08","08","04",29051,11,AM,Day
80412,08:04:12,"08","08","04",29052,12,AM,Day
80413,08:04:13,"08","08","04",29053,13,AM,Day
80414,08:04:14,"08","08","04",29054,14,AM,Day
80415,08:04:15,"08","08","04",29055,15,AM,Day
80416,08:04:16,"08","08","04",29056,16,AM,Day
80417,08:04:17,"08","08","04",29057,17,AM,Day
80418,08:04:18,"08","08","04",29058,18,AM,Day
80419,08:04:19,"08","08","04",29059,19,AM,Day
80420,08:04:20,"08","08","04",29060,20,AM,Day
80421,08:04:21,"08","08","04",29061,21,AM,Day
80422,08:04:22,"08","08","04",29062,22,AM,Day
80423,08:04:23,"08","08","04",29063,23,AM,Day
80424,08:04:24,"08","08","04",29064,24,AM,Day
80425,08:04:25,"08","08","04",29065,25,AM,Day
80426,08:04:26,"08","08","04",29066,26,AM,Day
80427,08:04:27,"08","08","04",29067,27,AM,Day
80428,08:04:28,"08","08","04",29068,28,AM,Day
80429,08:04:29,"08","08","04",29069,29,AM,Day
80430,08:04:30,"08","08","04",29070,30,AM,Day
80431,08:04:31,"08","08","04",29071,31,AM,Day
80432,08:04:32,"08","08","04",29072,32,AM,Day
80433,08:04:33,"08","08","04",29073,33,AM,Day
80434,08:04:34,"08","08","04",29074,34,AM,Day
80435,08:04:35,"08","08","04",29075,35,AM,Day
80436,08:04:36,"08","08","04",29076,36,AM,Day
80437,08:04:37,"08","08","04",29077,37,AM,Day
80438,08:04:38,"08","08","04",29078,38,AM,Day
80439,08:04:39,"08","08","04",29079,39,AM,Day
80440,08:04:40,"08","08","04",29080,40,AM,Day
80441,08:04:41,"08","08","04",29081,41,AM,Day
80442,08:04:42,"08","08","04",29082,42,AM,Day
80443,08:04:43,"08","08","04",29083,43,AM,Day
80444,08:04:44,"08","08","04",29084,44,AM,Day
80445,08:04:45,"08","08","04",29085,45,AM,Day
80446,08:04:46,"08","08","04",29086,46,AM,Day
80447,08:04:47,"08","08","04",29087,47,AM,Day
80448,08:04:48,"08","08","04",29088,48,AM,Day
80449,08:04:49,"08","08","04",29089,49,AM,Day
80450,08:04:50,"08","08","04",29090,50,AM,Day
80451,08:04:51,"08","08","04",29091,51,AM,Day
80452,08:04:52,"08","08","04",29092,52,AM,Day
80453,08:04:53,"08","08","04",29093,53,AM,Day
80454,08:04:54,"08","08","04",29094,54,AM,Day
80455,08:04:55,"08","08","04",29095,55,AM,Day
80456,08:04:56,"08","08","04",29096,56,AM,Day
80457,08:04:57,"08","08","04",29097,57,AM,Day
80458,08:04:58,"08","08","04",29098,58,AM,Day
80459,08:04:59,"08","08","04",29099,59,AM,Day
80500,08:05:00,"08","08","05",29100,0,AM,Day
80501,08:05:01,"08","08","05",29101,1,AM,Day
80502,08:05:02,"08","08","05",29102,2,AM,Day
80503,08:05:03,"08","08","05",29103,3,AM,Day
80504,08:05:04,"08","08","05",29104,4,AM,Day
80505,08:05:05,"08","08","05",29105,5,AM,Day
80506,08:05:06,"08","08","05",29106,6,AM,Day
80507,08:05:07,"08","08","05",29107,7,AM,Day
80508,08:05:08,"08","08","05",29108,8,AM,Day
80509,08:05:09,"08","08","05",29109,9,AM,Day
80510,08:05:10,"08","08","05",29110,10,AM,Day
80511,08:05:11,"08","08","05",29111,11,AM,Day
80512,08:05:12,"08","08","05",29112,12,AM,Day
80513,08:05:13,"08","08","05",29113,13,AM,Day
80514,08:05:14,"08","08","05",29114,14,AM,Day
80515,08:05:15,"08","08","05",29115,15,AM,Day
80516,08:05:16,"08","08","05",29116,16,AM,Day
80517,08:05:17,"08","08","05",29117,17,AM,Day
80518,08:05:18,"08","08","05",29118,18,AM,Day
80519,08:05:19,"08","08","05",29119,19,AM,Day
80520,08:05:20,"08","08","05",29120,20,AM,Day
80521,08:05:21,"08","08","05",29121,21,AM,Day
80522,08:05:22,"08","08","05",29122,22,AM,Day
80523,08:05:23,"08","08","05",29123,23,AM,Day
80524,08:05:24,"08","08","05",29124,24,AM,Day
80525,08:05:25,"08","08","05",29125,25,AM,Day
80526,08:05:26,"08","08","05",29126,26,AM,Day
80527,08:05:27,"08","08","05",29127,27,AM,Day
80528,08:05:28,"08","08","05",29128,28,AM,Day
80529,08:05:29,"08","08","05",29129,29,AM,Day
80530,08:05:30,"08","08","05",29130,30,AM,Day
80531,08:05:31,"08","08","05",29131,31,AM,Day
80532,08:05:32,"08","08","05",29132,32,AM,Day
80533,08:05:33,"08","08","05",29133,33,AM,Day
80534,08:05:34,"08","08","05",29134,34,AM,Day
80535,08:05:35,"08","08","05",29135,35,AM,Day
80536,08:05:36,"08","08","05",29136,36,AM,Day
80537,08:05:37,"08","08","05",29137,37,AM,Day
80538,08:05:38,"08","08","05",29138,38,AM,Day
80539,08:05:39,"08","08","05",29139,39,AM,Day
80540,08:05:40,"08","08","05",29140,40,AM,Day
80541,08:05:41,"08","08","05",29141,41,AM,Day
80542,08:05:42,"08","08","05",29142,42,AM,Day
80543,08:05:43,"08","08","05",29143,43,AM,Day
80544,08:05:44,"08","08","05",29144,44,AM,Day
80545,08:05:45,"08","08","05",29145,45,AM,Day
80546,08:05:46,"08","08","05",29146,46,AM,Day
80547,08:05:47,"08","08","05",29147,47,AM,Day
80548,08:05:48,"08","08","05",29148,48,AM,Day
80549,08:05:49,"08","08","05",29149,49,AM,Day
80550,08:05:50,"08","08","05",29150,50,AM,Day
80551,08:05:51,"08","08","05",29151,51,AM,Day
80552,08:05:52,"08","08","05",29152,52,AM,Day
80553,08:05:53,"08","08","05",29153,53,AM,Day
80554,08:05:54,"08","08","05",29154,54,AM,Day
80555,08:05:55,"08","08","05",29155,55,AM,Day
80556,08:05:56,"08","08","05",29156,56,AM,Day
80557,08:05:57,"08","08","05",29157,57,AM,Day
80558,08:05:58,"08","08","05",29158,58,AM,Day
80559,08:05:59,"08","08","05",29159,59,AM,Day
80600,08:06:00,"08","08","06",29160,0,AM,Day
80601,08:06:01,"08","08","06",29161,1,AM,Day
80602,08:06:02,"08","08","06",29162,2,AM,Day
80603,08:06:03,"08","08","06",29163,3,AM,Day
80604,08:06:04,"08","08","06",29164,4,AM,Day
80605,08:06:05,"08","08","06",29165,5,AM,Day
80606,08:06:06,"08","08","06",29166,6,AM,Day
80607,08:06:07,"08","08","06",29167,7,AM,Day
80608,08:06:08,"08","08","06",29168,8,AM,Day
80609,08:06:09,"08","08","06",29169,9,AM,Day
80610,08:06:10,"08","08","06",29170,10,AM,Day
80611,08:06:11,"08","08","06",29171,11,AM,Day
80612,08:06:12,"08","08","06",29172,12,AM,Day
80613,08:06:13,"08","08","06",29173,13,AM,Day
80614,08:06:14,"08","08","06",29174,14,AM,Day
80615,08:06:15,"08","08","06",29175,15,AM,Day
80616,08:06:16,"08","08","06",29176,16,AM,Day
80617,08:06:17,"08","08","06",29177,17,AM,Day
80618,08:06:18,"08","08","06",29178,18,AM,Day
80619,08:06:19,"08","08","06",29179,19,AM,Day
80620,08:06:20,"08","08","06",29180,20,AM,Day
80621,08:06:21,"08","08","06",29181,21,AM,Day
80622,08:06:22,"08","08","06",29182,22,AM,Day
80623,08:06:23,"08","08","06",29183,23,AM,Day
80624,08:06:24,"08","08","06",29184,24,AM,Day
80625,08:06:25,"08","08","06",29185,25,AM,Day
80626,08:06:26,"08","08","06",29186,26,AM,Day
80627,08:06:27,"08","08","06",29187,27,AM,Day
80628,08:06:28,"08","08","06",29188,28,AM,Day
80629,08:06:29,"08","08","06",29189,29,AM,Day
80630,08:06:30,"08","08","06",29190,30,AM,Day
80631,08:06:31,"08","08","06",29191,31,AM,Day
80632,08:06:32,"08","08","06",29192,32,AM,Day
80633,08:06:33,"08","08","06",29193,33,AM,Day
80634,08:06:34,"08","08","06",29194,34,AM,Day
80635,08:06:35,"08","08","06",29195,35,AM,Day
80636,08:06:36,"08","08","06",29196,36,AM,Day
80637,08:06:37,"08","08","06",29197,37,AM,Day
80638,08:06:38,"08","08","06",29198,38,AM,Day
80639,08:06:39,"08","08","06",29199,39,AM,Day
80640,08:06:40,"08","08","06",29200,40,AM,Day
80641,08:06:41,"08","08","06",29201,41,AM,Day
80642,08:06:42,"08","08","06",29202,42,AM,Day
80643,08:06:43,"08","08","06",29203,43,AM,Day
80644,08:06:44,"08","08","06",29204,44,AM,Day
80645,08:06:45,"08","08","06",29205,45,AM,Day
80646,08:06:46,"08","08","06",29206,46,AM,Day
80647,08:06:47,"08","08","06",29207,47,AM,Day
80648,08:06:48,"08","08","06",29208,48,AM,Day
80649,08:06:49,"08","08","06",29209,49,AM,Day
80650,08:06:50,"08","08","06",29210,50,AM,Day
80651,08:06:51,"08","08","06",29211,51,AM,Day
80652,08:06:52,"08","08","06",29212,52,AM,Day
80653,08:06:53,"08","08","06",29213,53,AM,Day
80654,08:06:54,"08","08","06",29214,54,AM,Day
80655,08:06:55,"08","08","06",29215,55,AM,Day
80656,08:06:56,"08","08","06",29216,56,AM,Day
80657,08:06:57,"08","08","06",29217,57,AM,Day
80658,08:06:58,"08","08","06",29218,58,AM,Day
80659,08:06:59,"08","08","06",29219,59,AM,Day
80700,08:07:00,"08","08","07",29220,0,AM,Day
80701,08:07:01,"08","08","07",29221,1,AM,Day
80702,08:07:02,"08","08","07",29222,2,AM,Day
80703,08:07:03,"08","08","07",29223,3,AM,Day
80704,08:07:04,"08","08","07",29224,4,AM,Day
80705,08:07:05,"08","08","07",29225,5,AM,Day
80706,08:07:06,"08","08","07",29226,6,AM,Day
80707,08:07:07,"08","08","07",29227,7,AM,Day
